65536
0	7609	22841	0
1	7769	23364	1
2	7520	22954	2
3	7456	23049	3
4	7960	23306	4
5	7618	22656	5
7	7736	23154	7
9	7717	23412	9
10	7232	21984	10
12	7710	22807	12
13	7836	23376	13
15	7678	22902	15
16	7835	23059	16
18	7544	23515	18
19	7636	23365	19
20	7645	23212	20
22	7888	23589	22
24	7786	23146	24
25	7805	23373	25
26	7564	22911	26
27	7707	23100	27
29	7774	23054	29
30	7572	22912	30
33	7784	23156	33
34	7623	23491	34
37	7160	23150	37
39	7624	23576	39
41	7687	23506	41
42	7862	22960	42
43	7677	22717	43
44	7893	23359	44
46	8097	25002	46
47	8295	25013	47
48	8275	24894	48
49	8298	25174	49
51	8029	25122	51
52	8261	25018	52
53	8209	24979	53
55	8181	24934	55
56	8195	24874	56
57	8022	25076	57
58	8310	24799	58
59	8512	27140	59
61	8325	24802	61
62	8168	24846	62
63	8090	25009	63
64	8189	24928	64
65	8094	25014	65
66	8287	25112	66
67	8294	25025	67
68	8019	25006	68
71	8044	25084	71
73	8227	25046	73
74	8286	25059	74
78	8201	25051	78
85	8161	25060	85
86	8238	25090	86
87	8096	24947	87
88	8044	24944	88
89	8315	25188	89
90	8078	25022	90
91	8051	24988	91
92	8131	25045	92
93	8183	24957	93
94	8273	24966	94
95	8092	25057	95
96	8225	24865	96
98	8308	24910	98
99	8227	24849	99
100	8227	24850	100
101	8212	24875	101
102	8024	24978	102
103	8078	25014	103
104	8141	24967	104
105	8252	24857	105
106	8326	25150	106
107	8053	24933	107
108	8187	24865	108
109	8237	24885	109
110	8037	25118	110
111	7161	25718	111
112	8293	24895	112
114	8212	24855	114
116	8264	24938	116
117	8141	24802	117
120	8058	24956	120
121	8095	24948	121
122	8241	24869	122
123	7995	24979	123
127	8173	24864	127
128	8092	25074	128
130	8085	25024	130
132	8307	24868	132
134	8048	24977	134
135	8227	24878	135
136	8215	24905	136
138	8085	25045	138
141	8282	25205	141
147	8148	24895	147
150	8213	24902	150
152	8154	24889	152
154	8166	24954	154
158	8037	25059	158
159	8281	24898	159
160	8257	25025	160
166	8282	24980	166
176	8315	24776	176
189	7569	26845	189
190	8360	27317	190
191	7506	27069	191
192	7411	27135	192
193	8293	26909	193
194	8988	28237	194
195	8624	27281	195
196	8594	27296	196
197	8101	27274	197
198	8241	26862	198
199	8177	26857	199
200	8488	26858	200
201	8467	27095	201
202	7753	27462	202
203	8123	27065	203
204	8244	26954	204
205	8227	27293	205
206	8532	27163	206
207	7219	27169	207
208	7879	27218	208
209	8120	26915	209
210	7814	29486	210
211	9078	28138	211
212	8320	27771	212
213	8016	27569	213
214	7582	27021	214
215	8109	27751	215
216	8306	27581	216
217	8491	29170	217
218	8367	28889	218
219	8271	28424	219
220	8300	28196	220
221	9039	27295	221
222	8318	28672	222
225	8128	26841	225
226	9087	28142	226
227	7745	27455	227
228	7743	27411	228
233	8106	28881	233
234	7748	27074	234
237	8042	28577	237
240	8181	27132	240
244	7521	27363	244
245	8479	28897	245
258	8174	28147	258
269	7180	26806	269
270	8321	27761	270
271	8821	28402	271
272	8023	27005	272
273	8317	27426	273
274	7279	27093	274
275	7666	27946	275
276	7730	27672	276
278	8786	27339	278
279	8980	27128	279
280	8511	27094	280
281	8184	26898	281
282	8397	26815	282
283	8402	26834	283
284	8283	27272	284
285	8272	26866	285
286	8440	27085	286
287	8463	27166	287
288	6968	26556	288
289	7569	26995	289
290	8059	26826	290
291	8315	28665	291
292	8497	26955	292
293	8846	27126	293
294	9101	28012	294
295	7879	27233	295
296	8484	29075	296
297	8502	27019	297
299	9083	28086	299
301	8440	27113	301
305	9071	27233	305
309	8340	26905	309
318	7502	26961	318
326	7208	26804	326
327	9461	27377	327
328	7342	26890	328
330	8446	27105	330
332	8295	27275	332
333	7575	26988	333
334	9064	27226	334
335	8345	28581	335
338	8322	26842	338
350	7516	27123	350
353	7739	27398	353
354	7868	27242	354
373	7525	27236	373
382	8480	29224	382
389	17455	9376	389
390	19342	9502	390
391	18558	9495	391
392	20606	9190	392
393	14511	10308	393
394	16239	10558	394
395	15258	9793	395
396	22712	8157	396
397	15235	10819	397
398	22919	9558	398
399	20898	11009	399
400	20396	7307	400
401	17485	9354	401
402	20645	9200	402
414	19339	9507	414
415	17497	9338	415
417	18558	9517	417
418	20569	9180	418
419	16154	10564	419
420	14905	9923	420
421	15301	10822	421
422	16837	10132	422
423	22603	9638	423
424	17608	9459	424
425	20959	10888	425
429	18541	9512	429
430	20645	9196	430
431	16247	10540	431
432	15254	9818	432
433	15220	10780	433
436	20908	10990	436
446	17478	9411	446
447	19349	9498	447
448	20640	9201	448
449	16236	10551	449
450	15287	9786	450
451	22930	9557	451
452	17449	9380	452
453	20901	11014	453
462	15282	9794	462
471	21168	19741	471
472	20971	15266	472
473	19569	20788	473
474	19457	19182	474
475	21822	18721	475
476	21669	17349	476
477	20611	18469	477
479	20504	18114	479
480	20131	20347	480
481	20612	18549	481
484	20130	20268	484
486	20372	20344	486
487	20561	18639	487
488	20961	15123	488
489	21804	18730	489
490	19895	16158	490
493	21376	17908	493
494	20159	20330	494
496	20582	18500	496
498	19574	20798	498
499	19902	16142	499
500	20583	18490	500
501	20172	20348	501
509	19890	16151	509
511	20621	18451	511
512	20593	18202	512
513	20198	20368	513
516	20158	20327	516
517	20599	18492	517
518	20666	18557	518
519	21145	19773	519
520	19579	20808	520
521	19895	16141	521
522	21325	16589	522
523	20165	20326	523
525	20586	18476	525
527	21146	19775	527
528	20597	19802	528
529	21344	17868	529
530	19796	17819	530
532	19572	20795	532
533	21826	18714	533
536	19898	16142	536
537	20594	17128	537
538	20646	18503	538
539	21504	17608	539
541	19787	17835	541
542	5361	21960	542
543	6252	20989	543
544	5817	20942	544
545	5756	20679	545
546	6664	20878	546
548	6527	21119	548
549	6004	21154	549
550	7504	20515	550
551	6185	21033	551
553	5992	21128	553
554	5898	21221	554
555	5726	20968	555
556	5397	22292	556
557	5950	22367	557
558	6150	20950	558
559	5997	21381	559
560	5787	21723	560
561	5922	21421	561
563	6212	20963	563
564	6175	20955	564
566	5968	20929	566
567	6054	21116	567
569	6880	21477	569
570	5894	21741	570
571	5909	20946	571
572	6436	20913	572
573	5410	22178	573
574	6289	21133	574
575	6182	20987	575
576	6319	22860	576
577	6118	20906	577
579	6043	21195	579
580	6562	21170	580
581	5444	22226	581
583	5939	21293	583
584	6013	21256	584
585	6219	21076	585
586	6084	20949	586
587	6461	21175	587
588	5889	21034	588
589	5829	20825	589
590	6453	21020	590
594	6503	21182	594
595	5632	22013	595
597	6261	21106	597
598	6028	21032	598
599	6566	21209	599
602	6363	21040	602
603	5947	23266	603
604	5326	21956	604
610	5235	21342	610
612	5966	20627	612
614	5778	20774	614
616	6088	21270	616
619	6447	21099	619
620	6609	21191	620
621	6042	21043	621
623	5762	21058	623
635	5936	23221	635
638	5557	20875	638
641	6499	21048	641
650	7124	22049	650
661	5959	20848	661
669	5966	21181	669
670	6388	21053	670
671	5973	22427	671
672	5877	21084	672
673	5982	21137	673
674	6089	21257	674
675	7236	21991	675
678	5496	22234	678
679	5366	22082	679
680	5247	20164	680
681	6911	20367	681
683	7215	21461	683
686	6807	21158	686
687	6605	21404	687
688	5903	22356	688
690	6286	22976	690
692	6465	21019	692
693	6465	21018	693
694	5807	21083	694
695	5394	21964	695
697	5447	22241	697
698	5349	21928	698
699	6125	21160	699
701	5982	21352	701
702	6176	21019	702
703	5395	22149	703
704	6095	21114	704
706	5970	22423	706
707	6842	21574	707
709	5785	20873	709
710	6113	21131	710
711	6138	21140	711
712	6067	21089	712
713	5730	20791	713
714	6183	21024	714
716	5865	20965	716
718	5984	21192	718
719	6186	21094	719
721	5820	20905	721
722	6136	21114	722
723	5911	21017	723
724	6972	21411	724
725	5786	20869	725
729	6336	21060	729
730	6011	21282	730
732	6105	21174	732
733	6221	20991	733
734	6486	21137	734
735	6028	21001	735
736	5295	21898	736
737	5943	21157	737
738	5900	21559	738
739	6100	22404	739
740	5902	22196	740
741	6102	21311	741
742	6822	21194	742
743	5323	22617	743
744	5422	22059	744
745	6253	23016	745
747	5386	21749	747
749	5808	21060	749
756	6073	22377	756
759	5998	21091	759
760	5962	21107	760
761	6140	21075	761
764	6857	21465	764
765	5941	21797	765
768	5403	22100	768
769	6320	22900	769
770	5954	23256	770
771	5906	21102	771
772	6647	21297	772
773	6434	20785	773
774	6914	21833	774
806	6568	21434	806
807	6149	23276	807
808	6346	22783	808
809	6126	21196	809
810	5865	23268	810
811	5567	20899	811
812	7549	21625	812
813	5909	21147	813
828	5990	21101	828
836	5248	21422	836
837	5291	21791	837
838	5368	22100	838
841	6853	21386	841
849	6465	20714	849
854	6142	21059	854
859	5962	20645	859
865	5961	23310	865
868	6028	22319	868
871	6107	21059	871
878	6228	21134	878
879	5549	22428	879
880	5820	21089	880
881	5980	21536	881
884	5423	22190	884
895	5988	22444	895
896	5747	20637	896
901	7569	25383	901
902	7476	25257	902
903	7444	25410	903
904	7726	25280	904
905	7609	25232	905
906	7686	25238	906
907	7425	25358	907
908	7630	25324	908
909	7495	25458	909
910	7511	25305	910
911	7396	25434	911
912	7617	25432	912
913	7592	25356	913
914	7636	25151	914
915	7499	25370	915
916	7738	25256	916
919	7630	25306	919
923	7769	25178	923
932	7633	25298	932
944	7454	25187	944
946	7675	25064	946
948	7763	25150	948
950	7698	24986	950
951	7685	25113	951
952	7544	25380	952
953	7638	25129	953
954	7665	25337	954
955	7698	25092	955
956	7642	25128	956
957	7730	25143	957
963	7587	25236	963
964	7572	25324	964
965	7697	24994	965
966	7673	25168	966
967	7413	25453	967
968	7466	25261	968
969	7556	25417	969
970	7522	25163	970
971	7575	25242	971
973	7825	25084	973
974	7637	25140	974
977	7493	25449	977
978	7712	25026	978
979	7553	25273	979
984	7412	25464	984
985	7672	25132	985
987	7536	25368	987
988	7667	25229	988
998	7529	25406	998
1006	7642	25127	1006
1011	7582	25378	1011
1018	7609	25345	1018
1021	7645	25422	1021
1024	7567	25233	1024
1025	7460	25250	1025
1026	7485	25309	1026
