65536
0	30731	16776	0
1	30731	16782	1
2	30723	17058	2
3	30737	17076	3
4	30718	17064	4
5	30723	17076	5
6	30703	16506	6
7	30705	16518	7
8	30689	16506	8
9	30696	16512	9
12	30687	17076	12
13	30723	17142	13
14	30685	17142	14
15	30687	17148	15
16	30685	17148	16
17	30692	17226	17
18	30682	16932	18
19	30706	16944	19
20	30676	16956	20
21	30708	17058	21
22	30676	17058	22
23	30683	17076	23
24	30671	16932	24
25	30682	16938	25
26	30664	17148	26
27	30685	17202	27
28	30661	17202	28
29	30665	17226	29
30	30661	17226	30
31	30668	17244	31
32	30658	17226	32
33	30661	17232	33
34	30652	16938	34
35	30671	16974	35
36	30650	16920	36
37	30662	16962	37
38	30662	16896	38
40	30650	16938	40
41	30671	16962	41
42	30646	16962	42
43	30652	16974	43
44	30643	16494	44
45	30687	16524	45
46	30645	16524	46
47	30653	16530	47
48	30643	16962	48
49	30650	16968	49
50	30636	16974	50
51	30666	17052	51
52	30636	17052	52
53	30676	17070	53
55	30637	17076	55
56	30635	17076	56
57	30636	17076	57
58	30635	17184	58
59	30637	17184	59
60	30630	17184	60
61	30644	17214	61
62	30626	16878	62
63	30626	16884	63
64	30625	17232	64
65	30646	17238	65
66	30619	16884	66
67	30627	16908	67
68	30617	17064	68
70	30616	16968	70
71	30643	17064	71
72	30643	16968	72
74	30610	16908	74
77	30642	16962	77
78	30606	16980	78
79	30616	17022	79
80	30604	16938	80
81	30618	16950	81
82	30597	16866	82
84	31815	13314	84
85	31832	13320	85
86	30586	16596	86
87	30595	16638	87
88	30585	16842	88
90	30584	16758	90
92	30583	16752	92
94	30583	16746	94
96	30582	16980	96
97	30589	16986	97
98	30579	16746	98
102	30577	17202	102
103	30585	17202	103
104	30574	17196	104
106	30573	17178	106
107	30575	17196	107
108	30575	17178	108
109	30577	17178	109
110	30577	17172	110
113	30592	17172	113
114	30574	17172	114
118	30570	16860	118
119	30597	16872	119
120	30564	16842	120
121	30585	16872	121
122	30564	16872	122
123	30570	16872	123
124	30562	16710	124
126	30559	16758	126
127	30584	16764	127
128	30558	16686	128
129	30563	16710	129
130	30559	17208	130
131	30577	17220	131
132	30558	17232	132
133	30560	17244	133
134	30558	16872	134
136	30555	17232	136
137	30559	17232	137
138	30555	17220	138
140	30555	16986	140
141	30582	17052	141
142	30552	17232	142
143	30559	17244	143
146	30551	17208	146
147	30559	17220	147
150	30549	16866	150
152	30544	17232	152
153	30555	17244	153
154	30537	17244	154
155	30544	17244	155
156	30535	17034	156
157	30555	17052	157
158	30522	16794	158
160	30516	16812	160
162	30516	16908	162
163	30556	16920	163
164	30516	17052	164
165	30555	17094	165
166	30503	17094	166
167	30516	17136	167
169	30539	17124	169
170	30511	17142	170
171	30530	17202	171
172	30513	16500	172
173	30545	16572	173
174	30507	17094	174
175	30516	17100	175
176	30503	16866	176
177	30514	16872	177
178	30502	16830	178
179	30505	16866	179
180	30498	17100	180
181	30507	17100	181
182	30486	17094	182
184	30478	17034	184
185	30516	17094	185
188	30481	17064	188
191	30514	17166	191
192	30472	16890	192
193	30483	16908	193
194	30472	16908	194
196	30450	16908	196
198	30447	16860	198
199	30448	16860	199
201	30495	16872	201
202	30448	16920	202
203	30462	16938	203
204	30447	16848	204
