65536
0	31318	15300	0
1	31325	15312	1
2	29956	17772	2
3	29999	17928	3
4	29911	17928	4
5	29957	18066	5
6	29881	15780	6
7	29908	15780	7
8	29788	15336	8
9	29794	15360	9
10	29730	15438	10
12	31058	16728	12
13	31078	16752	13
14	29983	16344	14
15	29991	16356	15
16	29763	15390	16
17	29769	15402	17
18	29734	15402	18
19	29741	15408	19
21	29739	15414	21
22	30546	15588	22
23	30566	15612	23
24	30553	14448	24
25	30562	14448	25
26	30478	14424	26
27	30509	14454	27
28	30385	14220	28
29	30422	14346	29
30	31795	13422	30
31	31864	13500	31
32	31107	15654	32
33	31435	15780	33
34	31711	17406	34
35	31848	17658	35
36	31137	14670	36
37	31158	14724	37
38	31024	14838	38
39	31173	14982	39
40	31003	15006	40
41	31007	15012	41
42	30911	15024	42
43	30996	15108	43
44	31315	14262	44
45	31432	14544	45
46	31959	13698	46
47	31964	13710	47
48	31579	14424	48
49	31677	14532	49
50	31436	14454	50
51	31579	14550	51
53	31435	14550	53
54	31042	15288	54
55	31135	15522	55
56	31636	13680	56
57	31794	13812	57
58	32287	13122	58
59	32292	13146	59
60	32289	13152	60
61	32299	13302	61
62	30279	15186	62
63	30313	15252	63
64	30299	15588	64
65	30371	15702	65
67	30459	15738	67
68	30649	14892	68
69	30657	14910	69
70	30601	14922	70
71	30652	15120	71
72	30187	15876	72
73	30237	16188	73
74	32287	13098	74
75	32383	13146	75
76	31867	13026	76
77	32083	13230	77
78	32196	13092	78
79	32197	13098	79
80	32181	13092	80
81	32183	13098	81
82	32185	13104	82
83	32190	13128	83
84	31618	13236	84
85	31621	13254	85
86	31494	13254	86
87	31627	13578	87
88	31581	13266	88
89	31614	13308	89
90	31192	13548	90
91	31316	13866	91
92	30709	13830	92
93	31198	14100	93
94	30548	14112	94
95	30612	14130	95
96	30119	14220	96
97	30385	14340	97
98	30706	14094	98
99	30709	14100	99
100	29905	15996	100
101	29979	16092	101
102	31173	14838	102
103	31234	14874	103
104	30367	14346	104
105	30411	14490	105
106	31081	15570	106
107	31404	15630	107
108	30322	15978	108
109	30401	16146	109
110	32109	13182	110
111	32192	13218	111
112	32101	13206	112
113	32109	13218	113
114	30720	16494	114
115	30749	16524	115
116	30685	17076	116
117	30749	17244	117
118	30703	16512	118
119	30720	16518	119
120	30688	16662	120
121	30749	16704	121
122	30667	16890	122
123	30716	17106	123
124	30658	16932	124
125	30707	17052	125
126	30598	17070	126
127	30635	17076	127
128	30489	16674	128
129	30616	16884	129
130	30561	16506	130
131	30719	16728	131
132	30573	17118	132
133	30643	17184	133
134	30538	17160	134
135	30588	17244	135
136	30497	16494	136
137	30512	16566	137
138	30497	16884	138
139	30565	17070	139
140	30501	16878	140
141	30502	16884	141
142	30451	16632	142
143	30579	16770	143
144	30459	16500	144
145	30487	16614	145
146	30394	16962	146
147	30467	17130	147
148	30372	16494	148
149	30465	16602	149
150	30361	16794	150
151	30441	16962	151
152	30422	17208	152
153	30461	17244	153
154	30382	16770	154
155	30490	16866	155
156	30326	17106	156
157	30412	17244	157
158	30275	16590	158
159	30438	16740	159
160	30317	16998	160
161	30378	17112	161
162	30306	17004	162
163	30342	17160	163
164	30274	16848	164
165	30368	16896	165
166	30229	17052	166
167	30318	17178	167
168	30215	17196	168
169	30298	17244	169
170	30175	16668	170
171	30200	16788	171
172	30171	16740	172
173	30330	16890	173
174	30165	17238	174
175	30184	17244	175
176	30142	17160	176
177	30166	17238	177
178	30123	17202	178
179	30142	17244	179
180	30121	17244	180
181	30124	17244	181
182	30110	17070	182
183	30189	17112	183
184	30091	16992	184
185	30218	17064	185
186	30075	16494	186
187	30091	16554	187
188	30073	16812	188
189	30123	16908	189
190	30028	17064	190
191	30069	17106	191
192	29999	16506	192
193	30039	16536	193
194	29999	16950	194
195	30005	16980	195
196	30705	17208	196
197	30716	17220	197
198	30700	17214	198
199	30708	17226	199
200	30411	16866	200
201	30427	16884	201
203	30493	16878	203
204	30636	17076	204
205	30670	17136	205
206	29949	16974	206
207	29998	17046	207
208	29896	16974	208
210	31857	17622	210
211	31912	17658	211
212	31962	13698	212
213	31968	13710	213
214	31773	17244	214
215	31779	17244	215
216	31641	17148	216
217	31654	17184	217
218	29820	14760	218
219	29966	15030	219
220	29821	15030	220
221	29915	15156	221
222	29776	15162	222
223	29926	15294	223
224	29890	15780	224
225	29901	15798	225
226	29769	15144	226
227	29814	15150	227
228	29770	15162	228
229	29811	15162	229
230	29906	15876	230
231	29926	15894	231
232	29906	15924	232
233	29917	15978	233
234	29779	15546	234
235	29780	15558	235
236	29771	15534	236
237	29779	15552	237
238	31080	14526	238
239	31081	14526	239
240	31269	16512	240
241	31299	16692	241
242	31269	16698	242
243	31273	16722	243
244	31368	16722	244
245	31399	16746	245
246	31424	13458	246
247	31447	13566	247
248	31744	13008	248
249	31787	13230	249
250	31768	13254	250
252	31633	13182	252
253	31641	13188	253
254	31614	13254	254
256	31608	13290	256
257	31609	13290	257
258	31573	13368	258
259	31611	13470	259
260	31747	13410	260
261	31749	13416	261
262	31716	13512	262
263	31718	13518	263
264	31773	13932	264
265	31780	13938	265
266	31571	13464	266
267	31575	13464	267
268	31548	13482	268
269	31570	13506	269
270	31316	13446	270
271	31487	13650	271
272	31523	13506	272
273	31533	13524	273
274	31511	13524	274
275	31522	13554	275
276	31639	13560	276
277	31646	13572	277
278	31593	13632	278
279	31598	13638	279
280	31494	13578	280
281	31496	13584	281
282	31486	13542	282
283	31491	13584	283
284	31429	13554	284
285	31483	13572	285
286	31383	13692	286
287	31492	13752	287
288	31537	13698	288
289	31564	13716	289
290	31511	13782	290
291	31527	13806	291
292	31440	13710	292
293	31537	13752	293
294	31427	13758	294
295	31429	13758	295
296	31455	13758	296
297	31493	13836	297
298	31198	13860	298
299	31201	13866	299
300	31646	14244	300
301	31664	14244	301
302	31583	14412	302
303	31607	14442	303
304	31425	14544	304
305	31436	14550	305
306	31373	14466	306
307	31404	14484	307
308	31283	14508	308
309	31287	14514	309
310	31113	14466	310
311	31123	14478	311
312	31116	14478	312
313	31121	14496	313
314	31625	14766	314
315	31711	14790	315
316	31593	14802	316
317	31679	14844	317
318	31290	14676	318
319	31357	14718	319
320	31323	14736	320
321	31357	14766	321
322	31288	15516	322
323	31312	15528	323
324	31162	15810	324
325	31206	15810	325
326	31174	16140	326
327	31417	16176	327
328	31254	16176	328
329	31369	16224	329
330	31203	16218	330
331	31381	16266	331
332	30678	13998	332
333	30726	14100	333
334	30968	14244	334
335	30982	14364	335
336	30566	14094	336
337	30710	14424	337
338	30491	14112	338
339	30637	14208	339
340	30372	14136	340
341	30492	14220	341
342	30536	14208	342
343	30583	14448	343
344	30552	14250	344
345	30625	14310	345
346	30799	14532	346
347	30844	14556	347
348	30736	14556	348
349	30796	14568	349
350	30645	14424	350
351	30744	14478	351
352	30588	14334	352
353	30598	14346	353
354	30540	14448	354
355	30565	14490	355
356	30509	14448	356
357	30541	14454	357
358	30661	14502	358
359	30690	14604	359
360	30678	14556	360
361	30731	14574	361
362	30531	14460	362
363	30543	14514	363
364	30473	14466	364
365	30549	14562	365
366	30388	14328	366
368	30378	14430	368
369	30383	14454	369
370	30391	14598	370
371	30428	14760	371
372	30039	14298	372
373	30063	14334	373
374	30064	14430	374
375	30082	14460	375
376	30087	14502	376
377	30107	14580	377
378	30976	14670	378
379	30997	14808	379
380	30867	14610	380
381	30897	14814	381
382	30552	14676	382
383	30563	14688	383
384	30522	14694	384
386	30186	14640	386
387	30230	14694	387
388	30159	14664	388
389	30216	14760	389
390	30347	15072	390
391	30412	15132	391
392	31028	15534	392
394	30166	15300	394
395	30173	15324	395
396	30991	15948	396
397	31000	15978	397
398	30951	16056	398
399	30955	16056	399
400	30981	15990	400
401	30996	16020	401
402	30979	16020	402
403	30990	16038	403
404	30975	16038	404
405	30986	16044	405
406	30965	16086	406
407	30972	16104	407
408	30979	16098	408
409	30990	16128	409
410	30955	16092	410
411	30963	16116	411
412	30943	16128	412
413	30968	16158	413
414	30935	16062	414
415	30941	16080	415
416	30937	16062	416
417	30951	16092	417
418	30853	16146	418
420	30041	16176	420
421	30200	16242	421
422	30040	16368	422
423	30108	16446	423
424	31427	13728	424
425	31428	13728	425
426	31023	14844	426
427	31048	14922	427
430	30040	14910	430
431	30055	14922	431
432	29999	17244	432
433	30015	17262	433
434	31384	17220	434
435	31393	17238	435
438	31000	15930	438
439	31034	16014	439
440	31590	17448	440
441	31761	17604	441
442	31554	17610	442
443	31590	17652	443
444	29952	16026	444
445	30048	16098	445
446	30280	15654	446
447	30529	15846	447
448	30187	15846	448
449	30280	15882	449
450	30130	15882	450
451	30189	15924	451
452	30112	15924	452
454	30049	16026	454
455	30057	16026	455
456	31269	15174	456
457	31359	15228	457
458	31260	15228	458
459	31269	15246	459
460	30065	16194	460
461	30410	16752	461
462	30410	16152	462
464	31747	13416	464
465	31789	13440	465
466	30950	14538	466
467	30989	14682	467
468	31742	14436	468
469	31806	14448	469
470	31592	16896	470
471	31736	16986	471
472	31774	13656	472
473	31788	13668	473
475	30025	15828	475
476	30017	15828	476
477	30069	16026	477
478	30019	14496	478
479	30052	14532	479
480	30018	14484	480
482	30006	14526	482
483	30059	14664	483
484	29899	17046	484
485	30014	17100	485
486	30301	15720	486
487	30366	15810	487
488	31138	15342	488
489	31173	15480	489
490	29800	14664	490
491	29944	14754	491
492	32190	13068	492
493	32287	13152	493
496	31803	12954	496
497	31867	13068	497
498	31728	13008	498
499	31787	13008	499
500	32185	13098	500
501	32197	13104	501
502	32083	13092	502
503	32194	13194	503
504	31641	13032	504
505	31684	13188	505
506	31621	13182	506
507	31633	13236	507
508	29998	14334	508
509	30119	14484	509
511	30034	14520	511
512	29957	14520	512
513	30018	14676	513
514	30928	14532	514
515	31007	14892	515
516	29733	15402	516
517	29743	15426	517
518	29776	15198	518
519	29816	15378	519
520	29795	14754	520
521	29820	15078	521
523	29790	15192	523
524	29727	15438	524
525	29736	15450	525
527	29771	15402	527
528	30938	14058	528
530	31048	14568	530
531	31071	14658	531
532	31028	14628	532
533	31062	14748	533
534	31202	16284	534
535	31570	16356	535
536	30266	15234	536
537	30279	15240	537
538	30301	17316	538
539	30847	17658	539
540	31551	13668	540
541	31569	13710	541
544	31439	13650	544
545	31476	13710	545
546	31542	13710	546
548	30234	16140	548
549	30526	16728	549
550	30436	15762	550
551	30466	15900	551
552	30015	16872	552
553	30393	17244	553
554	29895	17262	554
555	29999	17358	555
556	30966	15558	556
557	31010	15954	557
558	30995	15966	558
559	30999	15990	559
560	30722	16014	560
561	30982	16494	561
564	32068	13608	564
565	32087	13632	565
566	29901	16710	566
568	29897	17346	568
569	29951	17478	569
570	29951	17388	570
571	29999	17430	571
572	29942	17412	572
573	29964	17514	573
574	29915	17526	574
575	30007	17706	575
576	31823	17394	576
577	31837	17412	577
578	31615	17472	578
579	31751	17538	579
580	31510	17538	580
581	31543	17550	581
582	31502	17532	582
583	31509	17538	583
584	31545	17550	584
585	31560	17568	585
586	29905	16278	586
588	31234	17058	588
590	29959	17442	590
592	31200	14694	592
593	31742	14826	593
594	31152	14634	594
595	31210	14676	595
596	31208	14676	596
597	31213	14676	597
598	31551	13536	598
599	31674	13668	599
600	31598	13578	600
601	31626	13632	601
602	31531	13638	602
603	31593	13650	603
604	30995	14034	604
605	31020	14160	605
606	31347	13812	606
607	31403	14268	607
608	31671	13632	608
609	31842	13710	609
610	31862	13710	610
611	31926	13752	611
612	31327	15516	612
613	31378	15540	613
615	31326	15522	615
616	31764	13008	616
617	31803	13254	617
618	31665	13230	618
619	31755	13470	619
620	31740	13260	620
621	31778	13410	621
622	31716	13404	622
623	31747	13446	623
624	31673	13470	624
625	31714	13524	625
626	31021	14022	626
627	31116	14526	627
628	31072	14526	628
629	31156	14670	629
631	31213	14838	631
632	30655	15960	632
633	30664	15972	633
634	29795	15078	634
635	29852	15318	635
636	29778	15078	636
637	29818	15198	637
639	29824	15252	639
640	31222	14664	640
641	31252	14670	641
642	30847	15246	642
643	31024	15444	643
644	30566	15474	644
645	30819	15666	645
646	31085	16218	646
647	31234	16692	647
648	31163	15840	648
650	31183	16182	650
651	31202	16218	651
652	31206	16260	652
653	31208	16260	653
654	30349	17244	654
655	30498	17328	655
656	32301	13422	656
657	32309	13428	657
658	29896	16806	658
659	30057	16974	659
660	29882	14856	660
662	31650	13470	662
663	31682	13536	663
664	31516	14190	664
665	31825	14436	665
667	31218	14694	667
668	30307	14766	668
669	30340	14802	669
670	31258	15438	670
671	31272	15438	671
673	31312	15444	673
674	31211	15444	674
675	31251	15480	675
676	30128	15804	676
679	30130	15918	679
680	29946	16500	680
682	31108	14022	682
683	31189	14262	683
684	30745	15336	684
686	31252	14592	686
687	31731	14688	687
691	31894	17658	691
692	31607	17460	692
693	31618	17472	693
694	30080	17916	694
695	30086	17928	695
696	32429	13368	696
697	32433	13368	697
698	32427	13368	698
699	32428	13374	699
700	31116	14022	700
701	31135	14052	701
702	31198	14010	702
703	31230	14046	703
704	30075	16824	704
705	30150	16908	705
707	31085	17310	707
708	30988	16224	708
709	31062	16242	709
710	29886	15366	710
711	29969	15474	711
712	29924	15474	712
713	29974	15684	713
716	31361	16662	716
717	31404	16668	717
718	31414	16968	718
719	31450	16992	719
720	30622	15246	720
721	30691	15306	721
722	30364	15432	722
723	30377	15450	723
724	30240	15450	724
725	30355	15498	725
726	30225	15456	726
727	30236	15462	727
728	30145	15474	728
730	30142	15660	730
731	30177	15726	731
732	30194	15672	732
733	30199	15708	733
734	29859	15396	734
735	29905	15744	735
736	31229	15180	736
737	31260	15324	737
738	29860	14664	738
739	29962	14856	739
742	31429	13752	742
743	31431	13758	743
744	31390	13758	744
745	31427	13812	745
747	31164	16038	747
748	29894	16038	748
749	31076	17808	749
750	30781	15294	750
751	30805	15306	751
752	30745	15324	752
753	30770	15336	753
754	31419	14220	754
755	31660	14328	755
756	31999	13212	756
757	32018	13308	757
759	31192	16908	759
760	31516	13752	760
761	31524	13782	761
762	31035	15474	762
764	30529	15558	764
765	30966	15750	765
766	31563	14826	766
767	31622	14970	767
768	30231	15180	768
769	30716	17658	769
770	30133	14700	770
771	30219	15138	771
772	30118	14640	772
773	30132	14700	773
776	31290	15306	776
777	31320	15360	777
778	29904	16224	778
781	31526	14904	781
782	31639	17460	782
784	31782	17484	784
785	31875	17520	785
788	31641	17508	788
789	31642	17508	789
790	31483	17514	790
792	31476	17646	792
793	31483	17658	793
794	30112	16302	794
795	30465	16740	795
796	31618	17448	796
797	31735	17658	797
798	30649	14820	798
799	30771	14904	799
801	31534	14934	801
802	31135	13896	802
803	31146	14022	803
808	29790	15558	808
809	29794	15570	809
812	30671	16410	812
813	30843	16752	813
814	30525	14766	814
817	30745	15342	817
818	31194	15972	818
819	31492	16062	819
820	30080	16032	820
821	30177	16194	821
822	31750	14070	822
823	31863	14214	823
825	30655	15966	825
828	31170	15180	828
829	31245	15468	829
830	30014	16908	830
831	30075	17190	831
832	30055	14334	832
834	31725	14430	834
835	31744	14526	835
836	30879	16560	836
837	31321	16938	837
838	31626	13536	838
839	31650	13578	839
840	31620	17250	840
841	31707	17394	841
843	30052	15702	843
844	29903	16332	844
846	29903	16554	846
847	29904	16554	847
849	30661	14676	849
850	30688	14604	850
851	30750	14688	851
852	30383	14412	852
853	30388	14430	853
854	30378	14454	854
855	30522	14724	855
856	30405	14724	856
857	30526	15090	857
858	30429	15090	858
859	30591	15390	859
860	30547	15396	860
862	30529	15612	862
863	30547	15654	863
864	30092	15942	864
865	30112	16020	865
866	30054	16020	866
867	30091	16044	867
869	30042	16332	869
870	31705	17244	870
873	31798	17268	873
874	31704	17244	874
875	31773	17274	875
876	31451	17394	876
878	31447	17646	878
879	31451	17658	879
880	31625	17394	880
883	31100	15696	883
886	31560	17562	886
890	30040	14454	890
892	30401	15900	892
893	30546	16158	893
894	31674	13446	894
895	31727	13542	895
896	36561	27984	896
897	36629	28332	897
898	37204	27174	898
899	37402	27408	899
900	37245	26634	900
901	37261	26706	901
902	35221	27546	902
903	35431	27732	903
904	35301	27882	904
905	35414	28002	905
906	36921	27780	906
907	37145	28164	907
908	35445	29244	908
909	36405	29448	909
910	35504	28326	910
911	35833	28494	911
912	35521	28494	912
913	35528	28494	913
914	36249	27408	914
915	36613	27690	915
916	35179	27744	916
917	35249	27756	917
918	35637	27072	918
919	35936	27396	919
920	35600	26862	920
921	35739	26910	921
922	37596	28092	922
923	37635	28260	923
924	37249	28836	924
925	37548	29046	925
926	37039	29124	926
927	37411	29436	927
928	35227	27786	928
929	35294	27846	929
930	35664	26994	930
931	35851	27192	931
932	36024	26994	932
933	36471	28272	933
934	36925	28434	934
935	37090	28482	935
936	37108	26844	936
937	37180	26952	937
938	37170	26802	938
939	37182	26832	939
940	38302	27822	940
941	38360	27924	941
942	38365	27858	942
943	38377	27894	943
944	37942	28410	944
945	38005	28434	945
946	37038	26760	946
947	37101	26778	947
948	37222	29244	948
949	37323	29322	949
950	35876	28452	950
951	35999	28560	951
952	36245	28734	952
953	36592	28854	953
954	36039	28596	954
955	36243	28734	955
956	37510	28308	956
957	37835	28422	957
958	37363	26946	958
959	37478	27024	959
960	35578	26982	960
961	35679	27252	961
962	35967	27642	962
963	36005	27798	963
964	35878	27474	964
965	35997	27552	965
966	35934	27378	966
968	35833	26946	968
969	35972	27048	969
970	35907	27246	970
971	36050	27324	971
972	35720	27066	972
973	35785	27186	973
974	35678	27282	974
975	35784	27492	975
976	35665	27600	976
977	35855	27714	977
978	35622	27612	978
979	35705	27756	979
981	35696	28032	981
982	35382	27294	982
983	35596	27576	983
984	35557	27294	984
985	35709	27486	985
986	35549	26994	986
987	35644	27102	987
988	35436	27180	988
989	35573	27306	989
990	35458	27126	990
991	35523	27156	991
993	35294	27744	993
994	35834	27516	994
995	35880	27546	995
996	35879	27030	996
997	35885	27042	997
998	35893	27078	998
999	35992	27186	999
1000	35900	27054	1000
1001	36031	27084	1001
1002	35910	27012	1002
1003	35914	27018	1003
1004	35900	27000	1004
1005	35902	27012	1005
1006	35563	27012	1006
1007	35578	27012	1007
1008	35606	27054	1008
1009	35611	27066	1009
1010	35598	27060	1010
1011	35605	27072	1011
1012	35603	27078	1012
1013	35608	27084	1013
1014	35583	27060	1014
1015	35587	27066	1015
1016	35627	27078	1016
1018	35630	27084	1018
1020	35562	26940	1020
1021	35600	27012	1021
1022	35652	27144	1022
